"","host_since","host_response_time","host_response_rate","host_acceptance_rate","host_is_superhost","host_total_listings_count","host_has_profile_pic","host_identity_verified","neighbourhood","district","property_type","room_type","accommodates","bedrooms","price","minimum_nights","maximum_nights","review_scores_rating","review_scores_accuracy","review_scores_cleanliness","review_scores_checkin","review_scores_communication","review_scores_location","review_scores_value","instant_bookable"
"6259",2017-01-27,"a few days or more",0.1,0.93,"FALSE",2,"TRUE","FALSE","Rego Park","Queens","Private room in house","Private room",2,1,38,30,43,88,9,8,10,9,9,9,"FALSE"
"6260",2013-07-15,"within an hour",0.95,1,"FALSE",52,"TRUE","TRUE","Greenpoint","Brooklyn","Entire serviced apartment","Entire place",4,1,139,30,90,100,10,10,10,9,10,10,"TRUE"
"6261",2017-05-21,"a few days or more",0,0,"FALSE",3,"TRUE","FALSE","Flushing","Queens","Private room in house","Private room",2,1,50,30,60,88,9,9,9,9,9,9,"FALSE"
"6262",2017-03-14,"within a few hours",0.95,0.99,"TRUE",50,"TRUE","TRUE","Murray Hill","Manhattan","Entire place","Entire place",4,1,80,30,365,100,10,10,10,10,10,10,"TRUE"
"6263",2017-03-14,"within a few hours",0.95,0.99,"TRUE",50,"TRUE","TRUE","Murray Hill","Manhattan","Entire place","Entire place",4,1,80,30,365,100,10,10,10,10,10,10,"TRUE"
"6264",2017-03-14,"within a few hours",0.95,0.99,"TRUE",50,"TRUE","TRUE","Murray Hill","Manhattan","Entire place","Entire place",4,1,80,30,365,87,9,9,9,9,9,9,"TRUE"
"6265",2017-03-14,"within a few hours",0.95,0.99,"TRUE",50,"TRUE","TRUE","Murray Hill","Manhattan","Entire place","Entire place",4,1,80,30,365,96,10,10,10,10,10,8,"TRUE"
"6266",2015-07-02,"within a day",0.67,0.98,"TRUE",4,"TRUE","TRUE","Astoria","Queens","Private room in house","Private room",2,1,47,30,30,98,10,10,10,10,10,10,"TRUE"
"6267",2015-07-02,"within a day",0.67,0.98,"TRUE",4,"TRUE","TRUE","Astoria","Queens","Private room in house","Private room",1,1,47,30,365,95,10,10,10,10,9,10,"FALSE"
"6268",2016-12-14,"within a day",0.5,0.57,"FALSE",4,"TRUE","FALSE","Richmond Hill","Queens","Private room in guest suite","Private room",3,1,40,30,365,90,9,9,10,9,9,9,"FALSE"
"6269",2017-03-14,"within a few hours",0.95,0.99,"TRUE",50,"TRUE","TRUE","Murray Hill","Manhattan","Entire place","Entire place",3,1,110,30,365,80,8,8,10,10,8,8,"TRUE"
"6270",2017-03-14,"within a few hours",0.95,0.99,"TRUE",50,"TRUE","TRUE","Murray Hill","Manhattan","Entire place","Entire place",3,1,80,30,365,100,10,9,10,10,10,9,"TRUE"
"6271",2017-02-09,"within an hour",0.89,0.4,"FALSE",0,"TRUE","FALSE","Port Richmond","Staten Island","Private room in house","Private room",1,1,24,30,730,100,10,10,10,10,10,10,"FALSE"
"6272",2017-03-14,"within a few hours",0.95,0.99,"TRUE",50,"TRUE","TRUE","Murray Hill","Manhattan","Room in serviced apartment","Hotel room",4,1,110,30,365,90,10,9,10,10,10,9,"TRUE"
"6273",2017-03-14,"within a few hours",0.95,0.99,"TRUE",50,"TRUE","TRUE","Murray Hill","Manhattan","Room in serviced apartment","Hotel room",4,1,80,30,365,100,10,9,9,10,10,10,"TRUE"
"6274",2017-03-14,"within a few hours",0.95,0.99,"TRUE",50,"TRUE","TRUE","Murray Hill","Manhattan","Room in serviced apartment","Hotel room",4,1,80,30,365,80,10,10,10,10,10,10,"TRUE"
"6275",2017-07-17,"within a few hours",0.9,0.76,"FALSE",1,"TRUE","TRUE","Port Morris","Bronx","Entire house","Entire place",2,1,110,30,90,94,9,9,10,9,9,9,"FALSE"
"6276",2017-03-14,"within a few hours",0.95,0.99,"TRUE",50,"TRUE","TRUE","Murray Hill","Manhattan","Room in serviced apartment","Hotel room",3,1,110,30,365,100,10,10,10,10,10,10,"TRUE"
"6277",2017-03-14,"within a few hours",0.95,0.99,"TRUE",50,"TRUE","TRUE","Murray Hill","Manhattan","Room in serviced apartment","Hotel room",4,1,80,30,365,98,10,10,10,10,10,9,"TRUE"
"6278",2017-03-14,"within a few hours",0.95,0.99,"TRUE",50,"TRUE","TRUE","Murray Hill","Manhattan","Entire place","Entire place",4,1,80,30,365,90,10,10,10,10,10,10,"TRUE"
"6279",2015-05-30,"within an hour",0.8,1,"TRUE",4,"TRUE","TRUE","Greenpoint","Brooklyn","Shared room in loft","Shared room",1,1,35,30,90,96,10,10,10,10,10,10,"TRUE"
"6280",2015-05-30,"within an hour",0.8,1,"TRUE",4,"TRUE","TRUE","Greenpoint","Brooklyn","Shared room in loft","Shared room",1,1,35,30,90,98,10,10,10,10,10,10,"TRUE"
"6281",2011-08-29,"within a few hours",0.9,1,"TRUE",1,"TRUE","TRUE","Bushwick","Brooklyn","Entire guest suite","Entire place",4,1,88,30,180,89,9,9,9,9,9,9,"FALSE"
"6282",2017-12-19,"within a day",0.9,1,"FALSE",16,"TRUE","FALSE","Gramercy","Manhattan","Room in hotel","Private room",2,1,55,30,60,90,10,10,10,8,10,9,"TRUE"
"6283",2017-12-19,"within a day",0.9,1,"FALSE",16,"TRUE","FALSE","Gramercy","Manhattan","Room in boutique hotel","Private room",2,1,55,30,60,80,10,9,10,10,9,9,"FALSE"
"6284",2017-12-19,"within a day",0.9,1,"FALSE",16,"TRUE","FALSE","Gramercy","Manhattan","Room in boutique hotel","Private room",2,1,55,30,60,90,10,10,10,10,10,10,"TRUE"
"6285",2017-12-19,"within a day",0.9,1,"FALSE",16,"TRUE","FALSE","Gramercy","Manhattan","Room in boutique hotel","Private room",2,1,55,30,60,96,10,10,10,10,10,9,"TRUE"
"6286",2017-12-19,"within a day",0.9,1,"FALSE",16,"TRUE","FALSE","Gramercy","Manhattan","Room in boutique hotel","Private room",2,1,60,30,60,88,10,9,10,9,9,8,"TRUE"
"6287",2017-12-19,"within a day",0.9,1,"FALSE",16,"TRUE","FALSE","Gramercy","Manhattan","Room in boutique hotel","Private room",1,1,50,30,60,85,9,9,8,10,10,9,"TRUE"
"6288",2017-12-19,"within a day",0.9,1,"FALSE",16,"TRUE","FALSE","Gramercy","Manhattan","Room in boutique hotel","Private room",2,1,55,30,60,100,10,10,10,10,10,10,"TRUE"
"6289",2014-10-07,"within a day",0.8,1,"TRUE",7,"TRUE","TRUE","Bedford-Stuyvesant","Brooklyn","Entire loft","Entire place",4,1,114,30,90,94,9,9,10,9,9,9,"FALSE"
"6290",2017-12-19,"within a day",0.9,1,"FALSE",16,"TRUE","FALSE","Gramercy","Manhattan","Room in boutique hotel","Private room",1,1,50,30,60,87,9,10,10,9,10,7,"TRUE"
"6291",2018-02-04,"within a day",0.67,1,"FALSE",4,"TRUE","TRUE","Midtown","Manhattan","Room in boutique hotel","Private room",4,1,220,30,28,90,10,10,10,10,10,9,"TRUE"
"6292",2017-12-19,"within a day",0.9,1,"FALSE",16,"TRUE","FALSE","Gramercy","Manhattan","Room in boutique hotel","Private room",1,1,50,30,60,80,8,8,10,9,10,7,"TRUE"
"6293",2017-12-19,"within a day",0.9,1,"FALSE",16,"TRUE","FALSE","Gramercy","Manhattan","Room in boutique hotel","Private room",1,1,50,30,60,90,10,10,10,9,10,8,"TRUE"
"6294",2017-12-19,"within a day",0.9,1,"FALSE",16,"TRUE","FALSE","Gramercy","Manhattan","Room in boutique hotel","Private room",1,1,50,30,60,95,10,9,10,10,10,10,"TRUE"
"6295",2017-12-19,"within a day",0.9,1,"FALSE",16,"TRUE","FALSE","Gramercy","Manhattan","Room in boutique hotel","Private room",1,1,50,30,60,100,10,9,10,9,10,10,"TRUE"
"6296",2017-12-19,"within a day",0.9,1,"FALSE",16,"TRUE","FALSE","Gramercy","Manhattan","Room in boutique hotel","Private room",1,1,50,30,60,60,4,6,8,6,10,6,"TRUE"
"6297",2012-08-01,"within a day",0.67,1,"FALSE",1,"TRUE","TRUE","East Harlem","Manhattan","Entire condominium","Entire place",2,1,275,30,180,95,10,10,10,10,9,9,"FALSE"
"6298",2017-12-19,"within a day",0.9,1,"FALSE",16,"TRUE","FALSE","Gramercy","Manhattan","Room in boutique hotel","Private room",2,1,60,30,60,100,10,10,10,10,10,10,"TRUE"
"6299",2016-03-03,"within a few hours",0.96,0.92,"TRUE",125,"TRUE","FALSE","Hell's Kitchen","Manhattan","Entire condominium","Entire place",4,1,199,30,365,40,6,2,8,8,8,4,"FALSE"
"6300",2017-12-19,"within a day",0.9,1,"FALSE",16,"TRUE","FALSE","Gramercy","Manhattan","Room in boutique hotel","Private room",2,1,75,30,60,100,10,10,10,10,10,10,"TRUE"
"6301",2017-12-19,"within a day",0.9,1,"FALSE",16,"TRUE","FALSE","Gramercy","Manhattan","Room in boutique hotel","Private room",2,1,60,30,60,80,6,8,10,8,10,8,"TRUE"
"6302",2018-10-12,"a few days or more",0,1,"FALSE",11,"TRUE","TRUE","Midtown","Manhattan","Room in boutique hotel","Hotel room",2,1,265,30,365,90,9,10,9,9,9,9,"TRUE"
"6303",2018-10-12,"a few days or more",0,1,"FALSE",11,"TRUE","TRUE","Midtown","Manhattan","Room in boutique hotel","Hotel room",2,1,275,30,365,100,10,10,10,10,10,10,"TRUE"
"6304",2018-10-12,"a few days or more",0,1,"FALSE",11,"TRUE","TRUE","Midtown","Manhattan","Room in serviced apartment","Hotel room",4,1,718,30,365,100,10,10,10,10,10,10,"TRUE"
"6305",2013-02-11,"a few days or more",0.33,0.33,"FALSE",4,"TRUE","TRUE","Bedford-Stuyvesant","Brooklyn","Private room in loft","Private room",1,1,30,30,60,100,10,10,10,10,9,10,"FALSE"
"6306",2012-07-20,"within a day",0.5,0.25,"FALSE",3,"TRUE","TRUE","Williamsburg","Brooklyn","Shared room in apartment","Shared room",2,1,75,30,42,100,10,10,10,10,10,10,"FALSE"
"6307",2019-02-15,"within an hour",0.9,0.94,"FALSE",5,"TRUE","TRUE","Astoria","Queens","Shared room in apartment","Shared room",1,1,50,30,364,93,9,10,9,9,9,9,"TRUE"
"6308",2014-05-09,"within a few hours",0.8,0.91,"FALSE",2,"TRUE","FALSE","East Flatbush","Brooklyn","Private room in townhouse","Private room",1,1,37,30,150,96,10,8,10,9,9,10,"FALSE"
"6309",2018-06-15,"within a few hours",0.7,0.92,"FALSE",3,"TRUE","TRUE","Bedford-Stuyvesant","Brooklyn","Entire condominium","Entire place",2,1,125,30,30,78,9,8,10,8,8,8,"FALSE"
"6310",2011-10-14,"within an hour",0.89,1,"FALSE",0,"TRUE","TRUE","Chelsea","Manhattan","Entire loft","Entire place",2,1,199,30,31,100,10,9,10,10,10,9,"FALSE"
"6311",2013-08-06,"within an hour",0.9,0.96,"TRUE",4,"TRUE","TRUE","Hell's Kitchen","Manhattan","Entire condominium","Entire place",2,1,285,30,180,100,10,10,10,10,10,10,"FALSE"
"6312",2013-08-06,"within an hour",0.9,0.96,"TRUE",4,"TRUE","TRUE","Hell's Kitchen","Manhattan","Entire condominium","Entire place",2,1,285,30,180,100,10,10,10,10,10,10,"FALSE"
"6313",2016-12-04,"within an hour",0.9,0.84,"TRUE",1,"TRUE","TRUE","Morris Park","Bronx","Entire house","Entire place",2,1,65,30,62,100,10,10,10,10,10,10,"FALSE"
"6314",2015-12-16,"within an hour",0.94,0.96,"TRUE",38,"TRUE","TRUE","Lower East Side","Manhattan","Room in aparthotel","Entire place",2,1,85,30,180,100,10,10,9,9,10,10,"FALSE"
"6315",2009-11-03,"within an hour",1,0.85,"FALSE",8,"TRUE","TRUE","Clinton Hill","Brooklyn","Private room in townhouse","Private room",3,1,98,7,365,89,9,8,10,9,10,9,"TRUE"
"6316",2011-03-01,"within an hour",1,0.97,"TRUE",27,"TRUE","TRUE","Greenpoint","Brooklyn","Room in boutique hotel","Private room",4,1,249,30,365,80,10,10,10,9,7,9,"FALSE"
"6317",2009-07-27,"within a few hours",1,0.5,"FALSE",6,"TRUE","TRUE","Jamaica","Queens","Private room in house","Private room",3,1,75,30,365,84,8,9,8,8,7,8,"FALSE"
"6318",2013-03-07,"within an hour",1,0.71,"FALSE",2,"TRUE","TRUE","Astoria","Queens","Private room in house","Private room",4,1,82,30,30,90,9,9,10,9,10,9,"FALSE"
"6319",2014-09-27,"within an hour",1,0.75,"TRUE",2,"TRUE","TRUE","Harlem","Manhattan","Entire loft","Entire place",3,1,150,30,30,89,10,9,9,9,9,9,"TRUE"
"6320",2012-02-15,"within a few hours",1,0.95,"TRUE",2,"TRUE","TRUE","Bedford-Stuyvesant","Brooklyn","Entire townhouse","Entire place",3,1,162,30,365,95,10,9,9,9,9,9,"FALSE"
"6321",2014-04-23,"within an hour",1,0.73,"TRUE",8,"TRUE","TRUE","Tompkinsville","Staten Island","Private room in house","Private room",1,1,38,5,180,95,10,9,10,9,10,10,"FALSE"
"6322",2016-11-23,"within an hour",1,0.9,"FALSE",2,"TRUE","FALSE","South Beach","Staten Island","Private room in house","Private room",1,1,29,5,28,90,9,9,10,9,10,9,"FALSE"
"6323",2016-11-22,"within an hour",1,0.92,"TRUE",6,"TRUE","TRUE","Arrochar","Staten Island","Private room in house","Private room",1,1,27,7,28,91,9,9,9,9,9,9,"FALSE"
"6324",2018-07-18,"within a few hours",1,0.92,"TRUE",7,"TRUE","TRUE","Morris Park","Bronx","Private room in house","Private room",1,1,47,14,60,97,9,9,9,9,9,9,"TRUE"
"6325",2015-09-15,"within a day",1,0.7,"FALSE",8,"TRUE","TRUE","Soundview","Bronx","Private room in house","Private room",1,1,30,30,30,85,9,8,10,9,9,9,"FALSE"
"6326",2018-12-18,"within an hour",1,0.98,"FALSE",1,"TRUE","TRUE","Bedford-Stuyvesant","Brooklyn","Private room in townhouse","Private room",3,1,37,5,25,90,9,9,10,9,9,9,"TRUE"
"6327",2018-07-18,"within a few hours",1,0.92,"TRUE",7,"TRUE","TRUE","Bronxdale","Bronx","Private room in house","Private room",1,1,48,14,92,100,10,10,10,9,10,10,"TRUE"
"6328",2015-11-16,"within an hour",1,0.92,"TRUE",6,"TRUE","TRUE","Bedford-Stuyvesant","Brooklyn","Private room in townhouse","Private room",1,1,27,30,90,87,9,9,10,9,9,9,"FALSE"
"6329",2015-11-16,"within an hour",1,0.92,"TRUE",6,"TRUE","TRUE","Bedford-Stuyvesant","Brooklyn","Private room in townhouse","Private room",1,1,40,30,90,93,9,8,9,9,10,10,"FALSE"
"6330",2019-05-25,"within an hour",1,0.87,"FALSE",5,"TRUE","TRUE","East Elmhurst","Queens","Private room in townhouse","Private room",3,1,25,30,45,95,10,9,10,9,9,9,"FALSE"
"6331",2017-07-01,"within an hour",1,0.85,"FALSE",5,"TRUE","FALSE","Concord","Staten Island","Shared room in house","Shared room",1,1,25,5,14,73,8,8,9,7,8,7,"FALSE"
"6332",2019-06-13,"within an hour",1,0.9,"FALSE",3,"TRUE","TRUE","Red Hook","Brooklyn","Private room in loft","Private room",1,1,80,30,30,92,9,10,9,9,9,9,"FALSE"
"6333",2019-08-02,"within an hour",1,0.92,"FALSE",0,"TRUE","TRUE","Bedford-Stuyvesant","Brooklyn","Entire house","Entire place",4,1,135,4,365,89,9,9,10,9,9,9,"FALSE"
"6334",2019-09-21,"within a day",1,0.89,"FALSE",2,"TRUE","TRUE","Canarsie","Brooklyn","Private room in house","Private room",7,1,298,30,30,60,6,5,7,6,4,5,"FALSE"
"6335",2020-11-21,"within an hour",1,0.93,"FALSE",0,"TRUE","FALSE","Glendale","Queens","Private room in house","Private room",1,1,35,30,31,92,9,9,10,9,9,9,"FALSE"
"6336",2013-01-13,"within a few hours",1,0.4,"FALSE",1,"TRUE","TRUE","Bushwick","Brooklyn","Private room in loft","Private room",1,1,50,14,90,89,9,8,9,10,9,9,"FALSE"
"6337",2015-04-28,"within an hour",1,0.97,"FALSE",6,"TRUE","FALSE","Hunts Point","Bronx","Private room in house","Private room",3,1,47,30,45,93,10,9,9,10,8,9,"TRUE"
"6338",2015-08-01,"within an hour",1,0,"TRUE",3,"TRUE","TRUE","Washington Heights","Manhattan","Shared room in apartment","Shared room",1,1,40,30,60,97,10,10,9,10,9,10,"FALSE"
"6339",2014-06-02,"within an hour",1,0.78,"TRUE",3,"TRUE","TRUE","Williamsburg","Brooklyn","Private room in loft","Private room",1,1,45,4,60,98,10,10,9,10,10,10,"FALSE"
"6340",2016-06-22,"within an hour",1,0.89,"TRUE",1,"TRUE","TRUE","Maspeth","Queens","Private room in house","Private room",1,1,35,31,300,94,10,9,9,10,8,9,"TRUE"
"6341",2014-08-23,"within an hour",1,0.78,"TRUE",3,"TRUE","TRUE","Hell's Kitchen","Manhattan","Entire loft","Entire place",3,1,176,4,365,93,9,9,9,10,10,9,"FALSE"
"6342",2016-03-17,"within a day",1,0.83,"FALSE",7,"TRUE","FALSE","Harlem","Manhattan","Private room in hostel","Private room",1,1,30,30,365,94,9,8,9,10,10,9,"FALSE"
"6343",2016-05-02,"within a day",1,0,"FALSE",1,"TRUE","FALSE","Bedford-Stuyvesant","Brooklyn","Entire townhouse","Entire place",4,1,250,30,30,100,10,10,9,10,10,10,"FALSE"
"6344",2013-07-08,"within an hour",1,0.12,"FALSE",5,"TRUE","TRUE","Brighton Beach","Brooklyn","Entire house","Entire place",4,1,69,30,365,100,10,10,9,10,10,10,"FALSE"
"6345",2017-08-16,"within an hour",1,0.94,"FALSE",3,"TRUE","TRUE","Springfield Gardens","Queens","Private room in house","Private room",1,1,45,30,1124,91,9,8,9,10,8,9,"TRUE"
"6346",2013-11-20,"within an hour",1,0.98,"TRUE",5,"TRUE","TRUE","Kew Gardens","Queens","Private room in house","Private room",1,1,49,30,365,92,10,10,9,10,10,10,"FALSE"
"6347",2009-11-03,"within an hour",1,0.85,"FALSE",8,"TRUE","TRUE","Clinton Hill","Brooklyn","Private room in townhouse","Private room",3,1,98,30,365,96,9,9,10,10,10,9,"FALSE"
"6348",2009-11-03,"within an hour",1,0.85,"FALSE",8,"TRUE","TRUE","Clinton Hill","Brooklyn","Entire house","Entire place",6,1,448,30,365,90,9,9,10,10,10,9,"FALSE"
"6349",2013-11-08,"within a few hours",1,0.87,"FALSE",6,"TRUE","TRUE","East Flatbush","Brooklyn","Private room in house","Private room",3,1,67,30,365,95,9,10,10,10,9,9,"FALSE"
"6350",2014-07-12,"within an hour",1,0.83,"FALSE",3,"TRUE","FALSE","Prospect-Lefferts Gardens","Brooklyn","Private room in townhouse","Private room",1,1,45,25,95,94,9,9,10,10,10,10,"TRUE"
"6351",2012-08-13,"within an hour",1,0.43,"FALSE",18,"TRUE","FALSE","Astoria","Queens","Private room","Private room",1,1,39,31,365,90,9,10,10,10,10,10,"FALSE"
"6352",2008-09-07,"within an hour",1,0.97,"TRUE",8,"TRUE","FALSE","Kensington","Brooklyn","Private room in condominium","Private room",5,1,149,30,750,100,9,10,10,10,10,10,"FALSE"
"6353",2010-05-01,"within an hour",1,0.79,"FALSE",7,"TRUE","TRUE","Crown Heights","Brooklyn","Private room in townhouse","Private room",5,1,38,30,365,90,9,9,10,10,10,9,"FALSE"
"6354",2015-07-12,"within an hour",1,0.88,"FALSE",3,"TRUE","TRUE","Jamaica","Queens","Private room in house","Private room",1,1,50,15,30,91,9,9,10,10,10,9,"FALSE"
"6355",2017-03-23,"within an hour",1,0.5,"FALSE",2,"TRUE","FALSE","Bushwick","Brooklyn","Private room in house","Private room",4,1,50,9,30,91,9,9,10,10,9,9,"TRUE"
"6356",2017-07-01,"within an hour",1,0.85,"FALSE",5,"TRUE","FALSE","Concord","Staten Island","Private room in house","Private room",1,1,30,5,28,91,9,9,10,10,10,9,"FALSE"
"6357",2013-08-06,"within an hour",1,0.94,"FALSE",2,"TRUE","TRUE","Sunnyside","Queens","Private room in house","Private room",1,1,75,14,180,80,9,9,10,10,10,9,"FALSE"
"6358",2014-07-11,"a few days or more",1,0,"FALSE",0,"TRUE","TRUE","Bedford-Stuyvesant","Brooklyn","Entire guest suite","Entire place",3,1,100,30,60,80,8,7,10,10,10,7,"FALSE"
"6359",2020-02-14,"within a few hours",1,0.92,"FALSE",0,"TRUE","TRUE","Financial District","Manhattan","Private room in condominium","Private room",1,1,44,30,365,100,6,6,10,10,10,7,"FALSE"
"6360",2015-11-16,"within an hour",1,0.92,"TRUE",6,"TRUE","TRUE","Crown Heights","Brooklyn","Private room in townhouse","Private room",1,1,35,30,90,90,9,9,10,10,9,9,"FALSE"
"6361",2011-03-01,"within an hour",1,0.97,"TRUE",27,"TRUE","TRUE","Greenpoint","Brooklyn","Room in boutique hotel","Hotel room",4,1,349,30,365,100,10,10,10,10,9,9,"FALSE"
"6362",2011-03-01,"within an hour",1,0.97,"TRUE",27,"TRUE","TRUE","Greenpoint","Brooklyn","Room in boutique hotel","Private room",4,1,349,30,365,91,10,9,10,10,7,10,"FALSE"
"6363",2011-03-01,"within an hour",1,0.97,"TRUE",27,"TRUE","TRUE","Greenpoint","Brooklyn","Room in boutique hotel","Private room",4,1,335,30,365,100,10,10,10,10,9,9,"FALSE"
"6364",2012-03-18,"within an hour",1,0.94,"TRUE",6,"TRUE","TRUE","Bushwick","Brooklyn","Private room in townhouse","Private room",1,1,30,30,372,97,10,9,10,10,9,10,"FALSE"
"6365",2013-02-05,"within an hour",1,0.99,"FALSE",3,"TRUE","TRUE","Bedford-Stuyvesant","Brooklyn","Shared room in apartment","Shared room",1,1,26,7,365,95,10,10,10,10,9,10,"FALSE"
"6366",2013-02-05,"within an hour",1,0.99,"FALSE",3,"TRUE","TRUE","Bedford-Stuyvesant","Brooklyn","Shared room in apartment","Shared room",1,1,26,7,365,96,10,9,10,10,9,10,"FALSE"
"6367",2014-04-10,"within an hour",1,0.93,"TRUE",8,"TRUE","TRUE","Flushing","Queens","Private room in house","Private room",1,1,48,30,365,96,10,9,10,10,9,10,"FALSE"
"6368",2015-04-28,"within an hour",1,0.97,"FALSE",6,"TRUE","FALSE","Hunts Point","Bronx","Private room in house","Private room",3,1,45,30,45,92,10,8,10,10,9,9,"TRUE"
"6369",2013-04-24,"within an hour",1,0.44,"FALSE",1,"TRUE","TRUE","Red Hook","Brooklyn","Private room in loft","Private room",1,1,60,7,30,93,10,9,10,10,9,9,"FALSE"
"6370",2015-04-28,"within an hour",1,0.97,"FALSE",6,"TRUE","FALSE","Hunts Point","Bronx","Private room in house","Private room",1,1,40,30,45,93,10,9,10,10,8,10,"TRUE"
"6371",2016-01-23,"within a few hours",1,0.41,"TRUE",0,"TRUE","TRUE","Gravesend","Brooklyn","Shared room in townhouse","Shared room",1,1,20,30,30,94,10,10,10,10,9,10,"FALSE"
"6372",2015-04-27,"within a day",1,0.56,"TRUE",2,"TRUE","TRUE","Manhattan Beach","Brooklyn","Entire house","Entire place",4,1,44,30,365,95,10,10,10,10,9,10,"FALSE"
"6373",2015-11-12,"within an hour",1,0.74,"TRUE",3,"TRUE","TRUE","Midwood","Brooklyn","Private room in house","Private room",1,1,56,30,365,93,10,9,10,10,9,9,"FALSE"
"6374",2010-12-26,"within a day",1,0.6,"FALSE",1,"TRUE","TRUE","Fort Greene","Brooklyn","Entire loft","Entire place",4,1,160,30,30,97,10,9,10,10,9,9,"FALSE"
"6375",2017-03-14,"within an hour",1,0.84,"FALSE",10,"TRUE","TRUE","Flushing","Queens","Private room in house","Private room",3,1,52,31,180,98,10,10,10,10,9,10,"FALSE"
"6376",2017-07-01,"within an hour",1,0.85,"FALSE",5,"TRUE","FALSE","Concord","Staten Island","Private room in house","Private room",1,1,29,5,28,96,10,9,10,10,9,9,"FALSE"
"6377",2016-07-18,"within a few hours",1,0.83,"FALSE",3,"TRUE","FALSE","Elmhurst","Queens","Private room in house","Private room",1,1,40,5,30,94,10,10,10,10,9,10,"TRUE"
"6378",2016-11-22,"within an hour",1,0.92,"TRUE",6,"TRUE","TRUE","Arrochar","Staten Island","Private room in house","Private room",1,1,33,7,28,93,10,9,10,10,9,10,"FALSE"
"6379",2013-08-06,"within an hour",1,0.94,"FALSE",2,"TRUE","TRUE","Sunnyside","Queens","Private room in house","Private room",1,1,37,7,180,97,10,10,10,10,9,9,"FALSE"
"6380",2018-06-21,"within an hour",1,0.83,"FALSE",1,"TRUE","TRUE","Jamaica","Queens","Entire guest suite","Entire place",4,1,80,30,365,96,10,9,10,10,9,10,"FALSE"
"6381",2014-06-16,"within an hour",1,0.97,"FALSE",11,"TRUE","TRUE","Wakefield","Bronx","Entire house","Entire place",4,1,75,7,365,100,10,10,10,10,9,10,"TRUE"
"6382",2017-10-18,"within a few hours",1,0.6,"TRUE",2,"TRUE","TRUE","St. Albans","Queens","Private room in house","Private room",1,1,45,30,31,95,10,10,10,10,9,9,"FALSE"
